Date,Open,High,Low,Close,Adj Close,Volume
2016-11-02,849000,850000,823000,826000,823425.3125,85366
2016-11-03,826000,826000,812000,812000,809468.9375,68345
2016-11-04,808000,810000,785000,789000,786540.6875,102475
2016-11-07,798000,829000,795000,820000,817444,99899
2016-11-08,829000,838000,811000,815000,812459.625,62904
2016-11-09,826000,827000,784000,805000,802490.8125,124375
2016-11-10,816000,819000,801000,806000,803487.6875,82529
2016-11-11,781000,790000,757000,760000,757631,214331
2016-11-14,760000,779000,746000,746000,743674.625,139465
2016-11-15,746000,762000,739000,744000,741680.875,133064
2016-11-16,751000,759000,741000,751000,748659.0625,154996
2016-11-17,748000,755000,743000,745000,742677.8125,99389
2016-11-18,760000,773000,750000,771000,768596.75,144474
2016-11-21,771000,799000,759000,786000,783550,147242
2016-11-22,788000,813000,787000,810000,807475.1875,105354
2016-11-23,795000,809000,792000,795000,792521.9375,75510
2016-11-24,789000,805000,783000,802000,799500.125,70341
2016-11-25,810000,817000,802000,805000,802490.8125,124784
2016-11-28,802000,815000,792000,808000,805481.4375,76152
2016-11-29,802000,815000,801000,801000,798503.25,56621
2016-11-30,802000,810000,786000,798000,795512.625,168587
2016-12-01,790000,798000,764000,764000,761618.625,103862
2016-12-02,777000,777000,754000,755000,752646.6875,79960
2016-12-05,749000,769000,744000,764000,761618.625,82134
2016-12-06,774000,778000,750000,756000,753643.5,98542
2016-12-07,757000,762000,749000,750000,747662.25,52901
2016-12-08,756000,804000,756000,804000,801493.875,134987
2016-12-09,804000,814000,796000,800000,797506.375,82302
2016-12-12,804000,808000,788000,792000,789531.3125,60521
2016-12-13,794000,795000,782000,786000,783550,60797
2016-12-14,793000,796000,781000,785000,782553.125,52767
2016-12-15,785000,794000,784000,786000,783550,83964
2016-12-16,797000,806000,789000,806000,803487.6875,100221
2016-12-19,801000,806000,796000,800000,797506.375,47789
2016-12-20,800000,802000,785000,787000,784546.875,65614
2016-12-21,795000,797000,779000,779000,776571.8125,44194
2016-12-22,779000,786000,767000,773000,770590.5625,78677
2016-12-23,771000,777000,762000,768000,765606.125,53375
2016-12-26,766000,773000,765000,765000,762615.4375,20665
2016-12-27,766000,773000,763000,772000,769593.625,31962
2016-12-28,785000,785000,763000,763000,761737.6875,57737
2016-12-29,758000,777000,754000,775000,773717.8125,56324
2017-01-02,778000,787000,775000,777000,775714.5,30777
2017-01-03,777000,777000,767000,767000,765731.0625,51766
2017-01-04,775000,810000,771000,810000,808659.875,120359
2017-01-05,810000,810000,791000,791000,789691.3125,68724
2017-01-06,791000,801000,786000,799000,797678.125,50269
2017-01-09,791000,799000,777000,779000,777711.1875,76688
2017-01-10,787000,793000,779000,792000,790689.6875,47372
2017-01-11,786000,802000,786000,796000,794683.0625,48742
2017-01-12,799000,815000,796000,802000,800673.125,56389
2017-01-13,802000,805000,787000,790000,788693,68231
2017-01-16,792000,801000,774000,794000,792686.375,55042
2017-01-17,787000,797000,782000,795000,793684.6875,50942
2017-01-18,800000,800000,787000,788000,786696.3125,55176
2017-01-19,787000,806000,787000,801000,799674.8125,67811
2017-01-20,797000,798000,785000,785000,783701.25,73435
2017-01-23,778000,779000,763000,771000,769724.4375,90668
2017-01-24,771000,771000,760000,761000,759740.9375,106880
2017-01-25,763000,768000,760000,763000,761737.6875,119005
2017-01-26,751000,763000,736000,753000,751754.1875,274419
2017-01-31,750000,767000,743000,758000,756745.9375,127610
2017-02-01,761000,774000,760000,771000,769724.4375,92541
2017-02-02,776000,780000,770000,772000,770722.75,121050
2017-02-03,770000,776000,767000,774000,772719.4375,142414
2017-02-06,781000,781000,772000,779000,777711.1875,127029
2017-02-07,778000,802000,775000,800000,798676.4375,135111
2017-02-08,799000,799000,791000,795000,793684.6875,77643
2017-02-09,788000,796000,783000,787000,785697.9375,102023
2017-02-10,795000,795000,787000,795000,793684.6875,67489
2017-02-13,800000,803000,788000,795000,793684.6875,59380
2017-02-14,785000,790000,766000,770000,768726.0625,119907
2017-02-15,769000,777000,768000,773000,771721.125,66435
2017-02-16,770000,777000,769000,777000,775714.5,73821
2017-02-17,773000,785000,772000,780000,778709.5625,104341
2017-02-20,773000,784000,772000,781000,779707.875,75042
2017-02-21,778000,793000,776000,790000,788693,115574
2017-02-22,788000,800000,786000,797000,795681.4375,107372
2017-02-23,805000,815000,804000,808000,806663.1875,96955
2017-02-24,803000,807000,793000,803000,801671.5,77173
2017-02-27,800000,807000,792000,796000,794683.0625,33895
2017-02-28,794000,800000,776000,776000,774716.125,97398
2017-03-02,799000,819000,790000,815000,813651.625,150962
2017-03-03,816000,839000,794000,809000,807661.5625,98302
2017-03-06,810000,817000,795000,800000,798676.4375,57995
2017-03-07,800000,806000,794000,799000,797678.125,48316
2017-03-08,798000,807000,791000,800000,798676.4375,56378
2017-03-09,801000,806000,789000,789000,787694.625,75785
2017-03-10,789000,802000,783000,800000,798676.4375,48907
2017-03-13,800000,833000,799000,826000,824633.4375,83464
2017-03-14,827000,833000,811000,815000,813651.625,94487
2017-03-15,817000,826000,810000,820000,818643.375,40787
2017-03-16,834000,835000,817000,819000,817645,53315
2017-03-17,825000,833000,819000,827000,825631.75,59069
2017-03-20,830000,830000,810000,818000,816646.6875,59293
2017-03-21,828000,872000,825000,871000,869559,150195
2017-03-22,870000,871000,846000,849000,847595.375,79212
2017-03-23,860000,872000,851000,864000,862570.5625,80062
2017-03-24,864000,880000,864000,872000,870557.3125,55786
2017-03-27,865000,892000,865000,885000,883535.8125,60459
2017-03-28,885000,886000,851000,853000,851588.75,82475
2017-03-29,859000,865000,854000,864000,862570.5625,58716
2017-03-30,865000,874000,856000,861000,859575.5,57075
2017-03-31,861000,870000,854000,855000,853585.4375,50026
2017-04-03,855000,878000,843000,873000,871555.6875,54884
2017-04-04,868000,869000,846000,850000,848593.75,59594
2017-04-05,857000,859000,835000,843000,841605.3125,99674
2017-04-06,838000,840000,826000,840000,838610.25,72103
2017-04-07,837000,842000,825000,828000,826630.125,57671
2017-04-10,823000,828000,811000,818000,816646.6875,71406
2017-04-11,810000,811000,767000,770000,768726.0625,263066
2017-04-12,773000,777000,757000,768000,766729.375,205449
2017-04-13,773000,803000,770000,802000,800673.125,173040
2017-04-14,798000,811000,786000,787000,785697.9375,59789
2017-04-17,780000,793000,773000,785000,783701.25,55583
2017-04-18,791000,791000,777000,778000,776712.8125,54222
2017-04-19,778000,785000,777000,777000,775714.5,82834
2017-04-20,785000,800000,781000,796000,794683.0625,98297
2017-04-21,801000,813000,796000,813000,811654.9375,85913
2017-04-24,811000,813000,805000,810000,808659.875,86866
2017-04-25,815000,815000,803000,815000,813651.625,151351
2017-04-26,815000,816000,804000,807000,805664.875,161105
2017-04-27,796000,800000,785000,791000,789691.3125,169134
2017-04-28,791000,803000,791000,800000,798676.4375,112573
2017-05-02,800000,807000,790000,801000,799674.8125,108742
2017-05-04,806000,823000,803000,823000,821638.375,88182
2017-05-08,823000,845000,815000,845000,843602,133891
2017-05-10,859000,878000,823000,824000,822636.75,141076
2017-05-11,841000,866000,837000,866000,864567.25,174898
2017-05-12,864000,865000,842000,848000,846597,76597
2017-05-15,853000,854000,834000,839000,837611.9375,47526
2017-05-16,839000,850000,830000,839000,837611.9375,54957
2017-05-17,835000,838000,829000,832000,830623.5,73344
2017-05-18,829000,832000,817000,824000,822636.75,58999
2017-05-19,822000,833000,822000,832000,830623.5,125157
2017-05-22,848000,848000,834000,847000,845598.6875,70139
2017-05-23,846000,850000,838000,842000,840606.9375,74596
2017-05-24,850000,855000,842000,852000,850590.4375,91609
2017-05-25,855000,858000,848000,852000,850590.4375,66807
2017-05-26,860000,863000,854000,855000,853585.4375,61658
2017-05-29,860000,864000,852000,856000,854583.8125,45405
2017-05-30,856000,859000,845000,852000,850590.4375,67161
2017-05-31,849000,864000,843000,845000,843602,95528
2017-06-01,850000,860000,842000,842000,840606.9375,55107
2017-06-02,843000,864000,843000,864000,862570.5625,68640
2017-06-05,854000,887000,854000,876000,874550.6875,104348
2017-06-07,876000,888000,871000,876000,874550.6875,84108
2017-06-08,885000,893000,877000,890000,888527.5625,105056
2017-06-09,895000,975000,894000,960000,958411.75,183462
2017-06-12,926000,933000,895000,895000,893519.25,198383
2017-06-13,895000,919000,891000,895000,893519.25,112622
2017-06-14,898000,914000,875000,883000,881539.125,133198
2017-06-15,880000,896000,879000,885000,883535.8125,76874
2017-06-16,889000,892000,873000,892000,890524.25,96765
2017-06-19,887000,898000,876000,878000,876547.375,63532
2017-06-20,892000,893000,864000,866000,864567.25,83933
2017-06-21,857000,881000,832000,880000,878544.0625,97753
2017-06-22,878000,888000,871000,880000,878544.0625,59325
2017-06-23,884000,896000,875000,887000,885532.5,61621
2017-06-26,891000,903000,881000,888000,886530.875,58948
2017-06-27,890000,902000,866000,869000,867562.3125,686346
2017-06-28,858000,865000,851000,861000,859575.5,101311
2017-06-29,864000,868000,851000,853000,851588.75,72186
2017-06-30,845000,850000,835000,838000,836613.5625,111979
2017-07-03,844000,850000,833000,844000,842603.625,64145
2017-07-04,840000,847000,837000,840000,838610.25,44926
2017-07-05,837000,840000,831000,835000,833618.5625,65120
2017-07-06,834000,835000,818000,825000,823635.0625,108236
2017-07-07,825000,841000,822000,838000,836613.5625,93149
2017-07-10,829000,834000,813000,813000,811654.9375,94323
2017-07-11,813000,835000,813000,830000,828626.8125,82714
2017-07-12,831000,839000,815000,821000,819641.6875,70912
2017-07-13,817000,837000,817000,830000,828626.8125,91884
2017-07-14,829000,839000,826000,839000,837611.9375,98662
2017-07-17,840000,844000,835000,839000,837611.9375,84952
2017-07-18,841000,844000,826000,830000,828626.8125,63292
2017-07-19,831000,842000,830000,835000,833618.5625,69438
2017-07-20,833000,842000,827000,835000,833618.5625,63638
2017-07-21,832000,840000,832000,839000,837611.9375,60799
2017-07-24,837000,838000,821000,833000,831621.875,68561
2017-07-25,834000,838000,824000,837000,835615.25,65990
2017-07-26,840000,841000,819000,825000,823635.0625,82343
2017-07-27,820000,829000,819000,825000,823635.0625,70479
2017-07-28,821000,824000,799000,799000,797678.125,125875
2017-07-31,799000,808000,786000,803000,801671.5,87685
2017-08-01,794000,802000,790000,796000,794683.0625,82928
2017-08-02,792000,800000,791000,795000,793684.6875,83691
2017-08-03,794000,798000,775000,778000,776712.8125,134930
2017-08-04,779000,785000,776000,776000,774716.125,67353
2017-08-07,777000,803000,768000,796000,794683.0625,148923
2017-08-08,801000,816000,800000,810000,808659.875,104049
2017-08-09,798000,807000,797000,798000,796679.75,51973
2017-08-10,794000,802000,791000,794000,792686.375,73502
2017-08-11,781000,798000,780000,795000,793684.6875,53942
2017-08-14,807000,807000,776000,779000,777711.1875,79397
2017-08-16,780000,790000,779000,787000,785697.9375,69817
2017-08-17,781000,786000,776000,777000,775714.5,73408
2017-08-18,773000,785000,773000,784000,782702.9375,52621
2017-08-21,784000,785000,775000,781000,779707.875,40484
2017-08-22,781000,781000,763000,767000,765731.0625,229898
2017-08-23,772000,781000,770000,773000,771721.125,97015
2017-08-24,770000,774000,766000,771000,769724.4375,116996
2017-08-25,771000,787000,771000,780000,778709.5625,82607
2017-08-28,781000,793000,779000,783000,781704.5625,109037
2017-08-29,779000,780000,767000,778000,776712.8125,105691
2017-08-30,778000,783000,771000,774000,772719.4375,112999
2017-08-31,769000,770000,751000,755000,753750.875,198250
2017-09-01,757000,761000,745000,746000,744765.8125,146540
2017-09-04,724000,734000,724000,726000,724798.875,140477
2017-09-05,728000,742000,727000,736000,734782.3125,97577
2017-09-06,729000,739000,725000,737000,735780.6875,80239
2017-09-07,736000,737000,730000,730000,728792.25,68175
2017-09-08,725000,733000,724000,727000,725797.1875,70880
2017-09-11,727000,727000,717000,720000,718808.8125,75517
2017-09-12,723000,742000,718000,735000,733784,83031
2017-09-13,733000,735000,725000,729000,727793.9375,74276
2017-09-14,730000,769000,729000,765000,763734.375,226589
2017-09-15,764000,764000,752000,760000,758742.625,99262
2017-09-18,762000,786000,761000,781000,779707.875,122896
2017-09-19,775000,777000,764000,770000,768726.0625,73974
2017-09-20,774000,787000,767000,783000,781704.5625,86367
2017-09-21,777000,781000,760000,763000,761737.6875,67757
2017-09-25,760000,763000,749000,754000,752752.5625,73864
2017-09-26,754000,754000,754000,754000,752752.5625,0
2017-09-27,750000,752000,734000,734000,732785.625,92054
2017-09-28,730000,745000,730000,733000,731787.3125,108761
2017-09-29,733000,749000,733000,745000,743767.4375,52799
2017-10-10,747000,770000,744000,756000,754749.25,164559
2017-10-11,751000,755000,746000,751000,749757.5,59229
2017-10-12,751000,772000,751000,768000,766729.375,114527
2017-10-13,768000,768000,758000,762000,760739.3125,73043
2017-10-16,764000,767000,759000,762000,760739.3125,65306
2017-10-17,767000,772000,764000,768000,766729.375,92894
2017-10-18,768000,817000,768000,815000,813651.625,219631
2017-10-19,818000,826000,805000,811000,809658.25,179233
2017-10-20,818000,823000,792000,801000,799674.8125,103091
2017-10-23,806000,812000,793000,799000,797678.125,64870
2017-10-24,797000,810000,795000,801000,799674.8125,55457
2017-10-25,800000,811000,795000,804000,802669.8125,93258
2017-10-26,844000,854000,830000,840000,838610.25,342341
2017-10-27,860000,879000,860000,879000,877545.75,236645
2017-10-30,887000,899000,870000,876000,874550.6875,105718
2017-10-31,875000,896000,868000,894000,892520.9375,131019
2017-11-01,870000,879000,853000,860000,858577.1875,232078
2017-11-02,860000,873000,855000,856000,854583.8125,70554
2017-11-03,852000,868000,850000,863000,861572.1875,62974
2017-11-06,860000,874000,855000,861000,859575.5,64415
2017-11-07,872000,872000,850000,860000,858577.1875,84428
2017-11-08,854000,856000,842000,849000,847595.375,102691
2017-11-09,843000,844000,824000,825000,823635.0625,176602
2017-11-10,822000,830000,807000,814000,812653.25,157249
2017-11-13,811000,824000,807000,819000,817645,94173
2017-11-14,822000,822000,802000,805000,803668.1875,118432
2017-11-15,805000,808000,792000,805000,803668.1875,91183
2017-11-16,805000,808000,798000,802000,800673.125,86510
2017-11-17,807000,822000,802000,805000,803668.1875,145275
2017-11-20,808000,809000,796000,801000,799674.8125,85893
2017-11-21,802000,810000,798000,808000,806663.1875,79682
2017-11-22,814000,815000,798000,801000,799674.8125,95432
2017-11-23,805000,807000,794000,801000,799674.8125,67619
2017-11-24,800000,812000,797000,810000,808659.875,68255
2017-11-27,808000,809000,788000,795000,793684.6875,117386
2017-11-28,799000,811000,796000,807000,805664.875,95372
2017-11-29,805000,814000,802000,812000,810656.5625,91818
2017-11-30,811000,811000,800000,800000,798676.4375,157332
2017-12-01,809000,833000,801000,831000,829625.125,153285
2017-12-04,837000,848000,828000,839000,837611.9375,136027
2017-12-05,840000,843000,831000,833000,831621.875,64004
2017-12-06,833000,834000,824000,826000,824633.4375,69199
2017-12-07,834000,848000,829000,837000,835615.25,155000
2017-12-08,835000,838000,821000,830000,828626.8125,58893
2017-12-11,830000,835000,820000,826000,824633.4375,57600
2017-12-12,822000,845000,822000,828000,826630.125,73019
2017-12-13,829000,842000,824000,841000,839608.625,71600
2017-12-14,842000,849000,835000,835000,833618.5625,143097
2017-12-15,841000,844000,837000,844000,842603.625,91136
2017-12-18,844000,865000,840000,860000,858577.1875,118097
2017-12-19,863000,870000,850000,855000,853585.4375,79667
2017-12-21,849000,853000,834000,842000,840606.9375,82697
2017-12-22,850000,864000,843000,862000,860573.875,87458
2017-12-26,865000,880000,859000,874000,872554,103805
2017-12-27,872000,878000,866000,877000,877000,57356
2017-12-28,880000,881000,860000,870000,870000,65370
2018-01-02,871000,885000,870000,885000,885000,93587
2018-01-03,876000,884000,864000,871000,871000,84790
2018-01-04,879000,897000,873000,893000,893000,130112
2018-01-05,893000,918000,880000,908000,908000,136811
2018-01-08,915000,953000,908000,950000,950000,196338
2018-01-09,944000,952000,933000,944000,944000,78027
2018-01-10,943000,975000,927000,928000,928000,120097
2018-01-11,928000,934000,909000,917000,917000,93854
2018-01-12,920000,930000,901000,909000,909000,89414
2018-01-15,917000,925000,911000,921000,921000,59200
2018-01-16,919000,924000,893000,903000,903000,95302
2018-01-17,903000,906000,888000,888000,888000,107026
2018-01-18,893000,906000,893000,903000,903000,90308
2018-01-19,905000,907000,880000,881000,881000,100565
2018-01-22,884000,893000,882000,893000,893000,75543
2018-01-23,899000,899000,884000,889000,889000,80475
2018-01-24,889000,889000,870000,878000,878000,118121
2018-01-25,878000,922000,867000,913000,913000,169190
2018-01-26,913000,929000,910000,927000,927000,111369
2018-01-29,923000,948000,922000,932000,932000,102916
2018-01-30,928000,950000,923000,931000,931000,102118
2018-01-31,933000,945000,910000,910000,910000,125184
2018-02-01,910000,932000,909000,923000,923000,80607
2018-02-02,930000,932000,902000,905000,905000,82151
2018-02-05,905000,905000,877000,879000,879000,96967
2018-02-06,864000,878000,838000,851000,851000,154539
2018-02-07,870000,872000,840000,843000,843000,95763
2018-02-08,860000,860000,842000,843000,843000,102950
2018-02-09,817000,830000,806000,808000,808000,158070
2018-02-12,817000,817000,798000,800000,800000,190743
2018-02-13,813000,822000,803000,805000,805000,137025
2018-02-14,812000,819000,808000,811000,811000,74164
2018-02-19,830000,830000,815000,820000,820000,83337
2018-02-20,818000,818000,804000,807000,807000,67201
2018-02-21,810000,836000,809000,833000,833000,141568
2018-02-22,831000,837000,819000,827000,827000,72242
2018-02-23,831000,842000,820000,829000,829000,70864
2018-02-26,834000,834000,808000,810000,810000,127128
2018-02-27,810000,813000,801000,804000,804000,142978
2018-02-28,808000,818000,802000,803000,803000,390265
2018-03-02,794000,800000,772000,786000,786000,217305
2018-03-05,786000,790000,779000,779000,779000,79122
2018-03-06,786000,800000,782000,796000,796000,78012
2018-03-07,804000,805000,791000,795000,795000,72110
2018-03-08,798000,799000,791000,799000,799000,79218
2018-03-09,803000,814000,797000,802000,802000,85805
2018-03-12,808000,815000,804000,806000,806000,69011
2018-03-13,806000,826000,803000,820000,820000,121223
2018-03-14,813000,814000,801000,809000,809000,75328
2018-03-15,813000,824000,807000,820000,820000,68305
2018-03-16,816000,817000,797000,801000,801000,143598
2018-03-19,801000,802000,782000,785000,785000,120014
2018-03-20,777000,796000,774000,795000,795000,88391
2018-03-21,795000,798000,792000,794000,794000,84913
2018-03-22,799000,805000,798000,803000,803000,67346
2018-03-23,788000,792000,780000,783000,783000,97868
2018-03-26,778000,790000,777000,789000,789000,55239
2018-03-27,800000,800000,786000,789000,789000,56632
2018-03-28,787000,793000,777000,784000,784000,52460
2018-03-29,784000,790000,778000,786000,786000,67560
2018-03-30,794000,799000,786000,792000,792000,57761
2018-04-02,783000,792000,782000,785000,785000,79620
2018-04-03,798000,799000,780000,785000,785000,68203
2018-04-04,782000,786000,747000,754000,754000,165929
2018-04-05,764000,779000,762000,779000,779000,94462
2018-04-06,776000,782000,766000,770000,770000,76814
2018-04-09,769000,774000,764000,774000,774000,58079
2018-04-10,771000,783000,769000,775000,775000,79128
2018-04-11,772000,781000,769000,771000,771000,61650
2018-04-12,769000,771000,755000,757000,757000,111805
2018-04-13,758000,766000,753000,764000,764000,68271
2018-04-16,765000,765000,750000,751000,751000,78420
2018-04-17,754000,758000,745000,748000,748000,88425
2018-04-18,751000,758000,750000,752000,752000,83269
2018-04-19,742000,748000,734000,738000,738000,124519
2018-04-20,738000,745000,726000,728000,728000,95897
2018-04-23,727000,738000,727000,735000,735000,62432
2018-04-24,735000,735000,722000,725000,725000,99598
2018-04-25,726000,751000,724000,743000,743000,123783
2018-04-26,732000,746000,725000,725000,725000,214225
2018-04-27,725000,727000,712000,716000,716000,209837
2018-04-30,721000,721000,712000,716000,716000,79731
2018-05-02,726000,739000,724000,738000,738000,101865
2018-05-03,739000,745000,726000,727000,727000,63328
2018-05-04,725000,735000,717000,717000,717000,102357
2018-05-08,727000,738000,721000,731000,731000,97455
2018-05-09,730000,740000,723000,727000,727000,95131
2018-05-10,730000,735000,718000,720000,720000,83361
2018-05-11,721000,729000,714000,717000,717000,109545
2018-05-14,720000,722000,714000,717000,717000,57749
2018-05-15,714000,718000,711000,711000,711000,79945
2018-05-16,712000,715000,698000,700000,700000,124013
2018-05-17,700000,703000,697000,697000,697000,92363
2018-05-18,697000,700000,684000,688000,688000,113041
2018-05-21,686000,690000,676000,682000,682000,101118
2018-05-23,680000,688000,677000,684000,684000,86056
2018-05-24,682000,685000,678000,680000,680000,44487
2018-05-25,685000,694000,682000,685000,685000,75755
2018-05-28,685000,687000,679000,680000,680000,54086
2018-05-29,679000,680000,667000,668000,668000,93537
2018-05-30,667000,670000,648000,652000,652000,133965
2018-05-31,660000,671000,654000,669000,669000,210193
2018-06-01,674000,686000,672000,680000,680000,91461
2018-06-04,681000,687000,671000,673000,673000,81871
2018-06-05,678000,680000,664000,674000,674000,67152
2018-06-07,675000,682000,674000,680000,680000,78181
2018-06-08,680000,708000,680000,701000,701000,188291
2018-06-11,701000,712000,695000,711000,711000,137850
2018-06-12,712000,719000,704000,717000,717000,124267
2018-06-14,719000,725000,705000,707000,707000,158911
2018-06-15,705000,706000,687000,690000,690000,140302
2018-06-18,690000,695000,686000,694000,694000,105859
2018-06-19,690000,694000,688000,688000,688000,110322
2018-06-20,689000,692000,687000,689000,689000,106479
2018-06-21,685000,703000,684000,699000,699000,117882
2018-06-22,690000,724000,690000,723000,723000,160314
2018-06-25,728000,750000,727000,748000,748000,255266
2018-06-26,742000,746000,730000,735000,735000,107528
2018-06-27,747000,748000,739000,739000,739000,87276
2018-06-28,738000,751000,726000,747000,747000,136537
2018-06-29,750000,764000,748000,763000,763000,155915
2018-07-02,765000,765000,745000,751000,751000,107918
2018-07-03,759000,763000,743000,747000,747000,86305
2018-07-04,769000,779000,760000,768000,768000,179939
2018-07-05,756000,769000,756000,765000,765000,57319
2018-07-06,755000,758000,746000,749000,749000,81867
2018-07-09,749000,779000,748000,755000,755000,94376
2018-07-10,757000,768000,756000,760000,760000,75129
2018-07-11,763000,771000,757000,769000,769000,86885
2018-07-12,775000,782000,764000,782000,782000,95967
2018-07-13,780000,782000,765000,771000,771000,75970
2018-07-16,771000,773000,767000,771000,771000,57725
2018-07-17,769000,769000,755000,759000,759000,52977
2018-07-18,762000,771000,759000,764000,764000,31762
2018-07-19,772000,780000,763000,765000,765000,50422
2018-07-20,765000,772000,755000,770000,770000,50449
2018-07-23,771000,777000,765000,774000,774000,81430
2018-07-24,775000,776000,742000,745000,745000,84503
2018-07-25,759000,759000,742000,746000,746000,94581
2018-07-26,752000,761000,716000,751000,751000,224252
2018-07-27,735000,751000,733000,751000,751000,113819
2018-07-30,747000,748000,726000,730000,730000,108666
2018-07-31,726000,728000,712000,716000,716000,123684
2018-08-01,718000,728000,715000,728000,728000,102959
2018-08-02,728000,738000,721000,728000,728000,80977
2018-08-03,723000,731000,721000,731000,731000,106877
2018-08-06,733000,748000,731000,735000,735000,60607
2018-08-07,742000,754000,736000,744000,744000,64837
2018-08-08,742000,756000,742000,750000,750000,62482
2018-08-09,753000,779000,745000,779000,779000,133034
2018-08-10,777000,782000,770000,771000,771000,69084
2018-08-13,767000,767000,750000,755000,755000,83668
2018-08-14,760000,767000,754000,757000,757000,61603
2018-08-16,750000,763000,745000,750000,750000,114099
2018-08-17,754000,768000,748000,755000,755000,38780
2018-08-20,764000,766000,753000,755000,755000,38936
2018-08-21,754000,761000,747000,747000,747000,48321
2018-08-22,747000,748000,741000,747000,747000,47935
2018-08-23,755000,773000,752000,772000,772000,99084
2018-08-24,771000,779000,755000,758000,758000,54260
2018-08-27,763000,775000,760000,769000,769000,44748
2018-08-28,772000,772000,753000,756000,756000,46667
2018-08-29,756000,760000,748000,748000,748000,54950
2018-08-30,748000,757000,745000,746000,746000,47795
2018-08-31,747000,756000,746000,752000,752000,57953
2018-09-03,753000,755000,747000,754000,754000,31207
2018-09-04,757000,757000,749000,755000,755000,37456
2018-09-05,753000,753000,727000,736000,736000,118285
2018-09-06,736000,740000,727000,730000,730000,70491
2018-09-07,732000,735000,722000,732000,732000,64573
